"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","optional"
"103",2417523689,"3942a8dc-9f01-420d-a829-01675dc01c73","6451681","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+56DB><U+5DDD>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.49,103.39,NA,NA,NA,NA,NA,NA,1952-01-01 00:00:00,NA,NA,1952,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224786",NA,NA,NA,"CC_BY_4_0",NA,"<U+718A><U+6D4E><U+534E><U+7B49>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"104",2417523277,"3942a8dc-9f01-420d-a829-01675dc01c73","6451714","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+56DB><U+5DDD>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.49,103.39,NA,NA,NA,NA,NA,NA,1964-01-01 00:00:00,NA,NA,1964,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224753",NA,NA,NA,"CC_BY_4_0",NA,"<U+5173><U+514B><U+4FED><U+7B49>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"105",2417522130,"3942a8dc-9f01-420d-a829-01675dc01c73","6451722","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+56DB><U+5DDD>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.49,103.39,NA,NA,NA,NA,NA,NA,1951-01-01 00:00:00,NA,NA,1951,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224745",NA,NA,NA,"CC_BY_4_0",NA,"<U+65B9><U+6587><U+57F9><U+53CA><U+5DDD><U+5927><U+534E><U+5927><U+540C><U+5B66>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"106",2417521516,"3942a8dc-9f01-420d-a829-01675dc01c73","6451704","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+56DB><U+5DDD>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.49,103.39,NA,NA,NA,NA,NA,NA,1952-01-01 00:00:00,NA,NA,1952,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224763",NA,NA,NA,"CC_BY_4_0",NA,"<U+718A><U+6D4E><U+534E><U+7B49>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"107",2417521158,"3942a8dc-9f01-420d-a829-01675dc01c73","6451683","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+56DB><U+5DDD>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.49,103.39,NA,NA,NA,NA,NA,NA,1957-01-01 00:00:00,NA,NA,1957,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224784",NA,NA,NA,"CC_BY_4_0",NA,"<U+6768><U+5149><U+8F89>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"108",2417499848,"3942a8dc-9f01-420d-a829-01675dc01c73","6451811","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6C5F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",24.95,115.65,NA,NA,NA,NA,NA,NA,1956-01-01 00:00:00,NA,NA,1956,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224656",NA,NA,NA,"CC_BY_4_0",NA,"<U+7CFB><U+4E8C><U+540C><U+5B66>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"109",2417497205,"3942a8dc-9f01-420d-a829-01675dc01c73","6451826","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6C5F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",24.95,115.65,NA,NA,NA,NA,NA,NA,1951-01-01 00:00:00,NA,NA,1951,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224641",NA,NA,NA,"CC_BY_4_0",NA,"<U+6797><U+82F1>",NA,NA,2021-03-30 10:16:51,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"110",2417492883,"3942a8dc-9f01-420d-a829-01675dc01c73","6451559","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",22.84,110.62,NA,NA,NA,NA,NA,NA,1956-01-01 00:00:00,NA,NA,1956,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224908",NA,NA,NA,"CC_BY_4_0",NA,"<U+9648><U+5C11><U+537F>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"111",2417492201,"3942a8dc-9f01-420d-a829-01675dc01c73","6451555","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",22.84,110.62,NA,NA,NA,NA,NA,NA,1956-01-01 00:00:00,NA,NA,1956,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224912",NA,NA,NA,"CC_BY_4_0",NA,"<U+9648><U+5C11><U+537F>",NA,NA,2021-03-30 10:16:51,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"112",2417491367,"3942a8dc-9f01-420d-a829-01675dc01c73","6451758","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6E56><U+5317>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.99,109.48,NA,NA,NA,NA,NA,NA,1950-01-01 00:00:00,NA,NA,1950,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224708",NA,NA,NA,"CC_BY_4_0",NA,"<U+9102><U+897F><U+68EE><U+6797><U+52D8><U+67E5><U+56E2>",NA,NA,2021-03-30 10:16:51,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"113",2417489625,"3942a8dc-9f01-420d-a829-01675dc01c73","6451561","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",22.84,110.62,NA,NA,NA,NA,NA,NA,1956-01-01 00:00:00,NA,NA,1956,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224906",NA,NA,NA,"CC_BY_4_0",NA,"<U+9648><U+5C11><U+537F>",NA,NA,2021-03-30 10:16:51,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"114",2417489594,"3942a8dc-9f01-420d-a829-01675dc01c73","6451533","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",22.84,110.62,NA,NA,NA,NA,NA,NA,1956-01-01 00:00:00,NA,NA,1956,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224934",NA,NA,NA,"CC_BY_4_0",NA,"<U+9648><U+5C11><U+537F>",NA,NA,2021-03-30 10:16:51,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"115",2417489176,"3942a8dc-9f01-420d-a829-01675dc01c73","6451560","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+5E7F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",22.84,110.62,NA,NA,NA,NA,NA,NA,1956-01-01 00:00:00,NA,NA,1956,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224907",NA,NA,NA,"CC_BY_4_0",NA,"<U+9648><U+5C11><U+537F>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"116",2417485503,"3942a8dc-9f01-420d-a829-01675dc01c73","6451760","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6E56><U+5317>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.99,109.48,NA,NA,NA,NA,NA,NA,1958-01-01 00:00:00,NA,NA,1958,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224707",NA,NA,NA,"CC_BY_4_0",NA,"<U+674E><U+6D2A><U+94A7>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"117",2417480944,"3942a8dc-9f01-420d-a829-01675dc01c73","6451768","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6E56><U+5357>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",25.39,112.94,NA,NA,NA,NA,NA,NA,1980-01-01 00:00:00,NA,NA,1980,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224699",NA,NA,NA,"CC_BY_4_0",NA,"<U+5ED6><U+8861><U+677E>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"118",2417473328,"3942a8dc-9f01-420d-a829-01675dc01c73","6451672","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+8D35><U+5DDE>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",25.13,105.39,NA,NA,NA,NA,NA,NA,1959-01-01 00:00:00,NA,NA,1959,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224795",NA,NA,NA,"CC_BY_4_0",NA,"<U+5B89><U+987A><U+961F>",NA,NA,2021-03-30 10:16:51,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"119",2417473203,"3942a8dc-9f01-420d-a829-01675dc01c73","6451660","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+8D35><U+5DDE>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",25.13,105.39,NA,NA,NA,NA,NA,NA,1959-01-01 00:00:00,NA,NA,1959,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224807",NA,NA,NA,"CC_BY_4_0",NA,"<U+5B89><U+987A><U+961F>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"120",2417469883,"3942a8dc-9f01-420d-a829-01675dc01c73","6451813","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6C5F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",26.47,116.01,NA,NA,NA,NA,NA,NA,1958-01-01 00:00:00,NA,NA,1958,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224654",NA,NA,NA,"CC_BY_4_0",NA,"<U+80E1><U+542F><U+660E>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"121",2417468874,"3942a8dc-9f01-420d-a829-01675dc01c73","6451849","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6C5F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",27.39,114.61,NA,NA,NA,NA,NA,NA,1960-01-01 00:00:00,NA,NA,1960,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224618",NA,NA,NA,"CC_BY_4_0",NA,"<U+5CB3><U+4FCA><U+4E09><U+7B49>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"122",2417467811,"3942a8dc-9f01-420d-a829-01675dc01c73","6451812","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6C5F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",25.13,115.39,NA,NA,NA,NA,NA,NA,1958-01-01 00:00:00,NA,NA,1958,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224655",NA,NA,NA,"CC_BY_4_0",NA,"<U+80E1><U+542F><U+660E>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"123",2417464397,"3942a8dc-9f01-420d-a829-01675dc01c73","6451892","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6D59><U+6C5F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.86,121.54,NA,NA,NA,NA,NA,NA,1957-01-01 00:00:00,NA,NA,1957,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224575",NA,NA,NA,"CC_BY_4_0",NA,"<U+8D3A><U+8D24><U+80B2>",NA,NA,2021-03-30 10:16:51,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"124",2417461730,"3942a8dc-9f01-420d-a829-01675dc01c73","6451871","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6D59><U+6C5F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.86,121.54,NA,NA,NA,NA,NA,NA,1959-01-01 00:00:00,NA,NA,1959,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224596",NA,NA,NA,"CC_BY_4_0",NA,"<U+6D59><U+6C5F><U+690D><U+7269><U+8D44><U+6E90><U+666E><U+67E5><U+961F>",NA,NA,2021-03-30 10:16:52,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"125",2417461188,"3942a8dc-9f01-420d-a829-01675dc01c73","6451893","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6D59><U+6C5F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.86,121.54,NA,NA,NA,NA,NA,NA,1957-01-01 00:00:00,NA,NA,1957,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224574",NA,NA,NA,"CC_BY_4_0",NA,"<U+8D3A><U+8D24><U+80B2>",NA,NA,2021-03-30 10:16:51,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"126",2417459667,"3942a8dc-9f01-420d-a829-01675dc01c73","6451595","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+5E7F><U+4E1C>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",24.83,114.14,NA,NA,NA,NA,NA,NA,1958-01-01 00:00:00,NA,NA,1958,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224872",NA,NA,NA,"CC_BY_4_0",NA,"<U+9093><U+826F>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"127",2417459633,"3942a8dc-9f01-420d-a829-01675dc01c73","6451838","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6C5F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.24,117.86,NA,NA,NA,NA,NA,NA,1959-01-01 00:00:00,NA,NA,1959,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224629",NA,NA,NA,"CC_BY_4_0",NA,"<U+674E><U+542F><U+548C> <U+9648><U+7B56>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"128",2417452713,"3942a8dc-9f01-420d-a829-01675dc01c73","5316241","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6C5F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",28.7,115.38,NA,NA,NA,NA,NA,NA,1982-01-01 00:00:00,NA,NA,1982,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"01658892",NA,NA,NA,"CC_BY_4_0",NA,"<U+8D56><U+4E66><U+7EC5><U+7B49>",NA,NA,2021-03-30 10:16:47,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"129",2417445593,"3942a8dc-9f01-420d-a829-01675dc01c73","6451870","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6D59><U+6C5F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.14,120.97,NA,NA,NA,NA,NA,NA,1959-01-01 00:00:00,NA,NA,1959,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224597",NA,NA,NA,"CC_BY_4_0",NA,"<U+6D59><U+6C5F><U+690D><U+7269><U+8D44><U+6E90><U+666E><U+67E5><U+961F>",NA,NA,2021-03-30 10:16:47,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"130",2417445266,"3942a8dc-9f01-420d-a829-01675dc01c73","6451888","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6D59><U+6C5F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.14,120.97,NA,NA,NA,NA,NA,NA,1957-01-01 00:00:00,NA,NA,1957,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224579",NA,NA,NA,"CC_BY_4_0",NA,"<U+8D3A><U+8D24><U+80B2>",NA,NA,2021-03-30 10:16:51,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"131",2417444503,"3942a8dc-9f01-420d-a829-01675dc01c73","6451901","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6D59><U+6C5F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",29.14,120.97,NA,NA,NA,NA,NA,NA,1957-01-01 00:00:00,NA,NA,1957,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224566",NA,NA,NA,"CC_BY_4_0",NA,"<U+8D3A><U+8D24><U+80B2>",NA,NA,2021-03-30 10:16:51,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"132",2417441538,"3942a8dc-9f01-420d-a829-01675dc01c73","6451844","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6C5F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",25.39,114.35,NA,NA,NA,NA,NA,NA,1958-01-01 00:00:00,NA,NA,1958,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224624",NA,NA,NA,"CC_BY_4_0",NA,"<U+718A><U+6770>",NA,NA,2021-03-30 10:16:50,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"133",2417441201,"3942a8dc-9f01-420d-a829-01675dc01c73","6451843","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6C5F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",25.39,114.35,NA,NA,NA,NA,NA,NA,1958-01-01 00:00:00,NA,NA,1958,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224623",NA,NA,NA,"CC_BY_4_0",NA,"<U+718A><U+6770>",NA,NA,2021-03-30 10:16:50,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"134",2417440041,"3942a8dc-9f01-420d-a829-01675dc01c73","6451609","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+5E7F><U+4E1C>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",24.33,116.62,NA,NA,NA,NA,NA,NA,1957-01-01 00:00:00,NA,NA,1957,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224859",NA,NA,NA,"CC_BY_4_0",NA,"<U+9093><U+826F>",NA,NA,2021-03-30 10:16:48,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
"135",2417438750,"3942a8dc-9f01-420d-a829-01675dc01c73","6451846","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis fargesii",NA,"SPECIES","Castanopsis fargesii Franch.","Castanopsis fargesii",NA,"CN",NA,"<U+6C5F><U+897F>","PRESENT",NA,"a2fa5b68-3ebf-4845-abc5-f456d251386f",25.39,114.35,NA,NA,NA,NA,NA,NA,1958-01-01 00:00:00,NA,NA,1958,5332927,5332927,"PRESERVED_SPECIMEN","PE",NA,"00224621",NA,NA,NA,"CC_BY_4_0",NA,"<U+718A><U+6770>",NA,NA,2021-03-30 10:16:51,NA,"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",TRUE
